"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[69,5]",-3.93714916377945,0.00295555893038039,0.432079369341353,-5.12756703797787,-3.77338719564104,-3.58213339257866,21372.130363111,1.00013056271047
"log_lik[69,6]",-3.84760789526798,0.00258999535165369,0.360626207974126,-4.8513153541907,-3.71576584532821,-3.5803775365763,19387.267436743,1.00047419977552
"log_lik[69,7]",-3.99409405483033,0.00258295256261272,0.357845058229809,-4.89729636543748,-3.90610497873503,-3.59079989132175,19193.6330591878,1.00001503515714
"log_lik[69,8]",-3.84213067573859,0.00209932638498965,0.257373597833728,-4.52048122792846,-3.76555544395465,-3.58492462546159,15030.3141840799,1.00030109321319
"log_lik[69,9]",-3.68373072966814,0.000939900379062653,0.126708953935222,-4.04097213407831,-3.63742130803682,-3.5758055668352,18174.0183238411,1.00022184602852
"log_lik[69,10]",-4.09210376134858,0.00263571485522952,0.396077717942868,-5.08246734611976,-4.00932728477978,-3.60288379549033,22582.0816590226,1.00001108132251
"log_lik[69,11]",-3.9669086723917,0.00240974886595283,0.391393737035619,-5.00216878659528,-3.85222257546174,-3.58825119714064,26380.569982057,0.999999543258643
"log_lik[70,1]",-9.53487841124237,0.00146911289914648,0.171780198049173,-9.87617991539886,-9.53301771685173,-9.2017438606391,13672.1197727703,1.00354682993045
"log_lik[70,2]",-9.53487825695063,0.00146910611672517,0.171780488749705,-9.87617991539886,-9.53301771685173,-9.20159236839728,13672.2922878256,1.00354676923434
"log_lik[70,3]",-3.59368190529007,0.000135245242667572,0.0157901723155747,-3.62509382645165,-3.59358077978161,-3.56307406522254,13631.0635918845,1.00355782497607
"log_lik[70,4]",-3.59368195741485,0.000135242581189969,0.015790275857869,-3.62510877930809,-3.59358077978161,-3.56307406522254,13631.7788723766,1.00355759835516
"log_lik[70,5]",-3.59368288292632,0.000135206824692546,0.0157926349834341,-3.62510877930809,-3.59358077978161,-3.56307406522254,13643.0656212812,1.00355400130588
"log_lik[70,6]",-3.59370211823307,0.000135064836573643,0.0158852484570295,-3.62515332623419,-3.59359380586768,-3.56307406522254,13832.5875909301,1.003498581359
"log_lik[70,7]",-3.59467080898629,0.000169551246192801,0.0228768452665671,-3.62690203211725,-3.59386196651365,-3.56320048280783,18204.9838132141,1.00167746427802
"log_lik[70,8]",-3.88480082408697,0.00422990671963044,0.645224456785249,-5.84743562729036,-3.61752816380823,-3.56858193141256,23268.0538907004,1.00008945834524
"log_lik[70,9]",-3.99141091795215,0.00300806708580864,0.433151122716512,-5.10567447906986,-3.86653045881579,-3.59283724897515,20734.9911118007,0.999994624898435
"log_lik[70,10]",-4.01812607235274,0.00236841856096589,0.364822266522297,-4.95940735326149,-3.92452071938737,-3.60811128353558,23727.1601954189,1.00016427798629
"log_lik[70,11]",-4.30093026885215,0.00335930760812906,0.546911365228694,-5.66623712627993,-4.17271537446914,-3.65939615516465,26505.3992148254,1.00016233852315
"log_lik[71,1]",-4.18402767424085,0.00420687813284134,0.541147639509596,-5.49308662947904,-4.04963321745694,-3.5905494412916,16546.7107119382,1.00016769540254
"log_lik[71,2]",-3.86110513956488,0.00213488265489681,0.343405311033915,-4.82482669262938,-3.73445505200925,-3.58159753449719,25874.144405271,1.00013286081225
"log_lik[71,3]",-3.70314682531106,0.00100594515401986,0.154794353168152,-4.12841849334138,-3.64600819105637,-3.57642324679178,23678.9053663888,1.00002682795433
"log_lik[71,4]",-4.06362636560955,0.00254631042293546,0.345273648971226,-4.90995714974551,-3.99708823395063,-3.60963456587386,18386.7162367047,1.00030858720388
"log_lik[71,5]",-8.20092489224596,0.0098957042896023,1.17903672467552,-10.7677133193587,-8.11066185646521,-6.13932557125474,14195.8449617816,1.00032544833649
"log_lik[71,6]",-4.94239064529299,0.00534169072182782,0.635015195771984,-6.37423515632529,-4.87139921527362,-3.91711899744493,14132.2319725122,1.00030903533644
"log_lik[71,7]",-3.68514249908591,0.00094308258346683,0.125948140305517,-4.03667648961618,-3.63897268940498,-3.57570335024365,17835.4499249593,1.00015462688569
"log_lik[71,8]",-3.6927907884397,0.00102931556118274,0.149563756847251,-4.11788451281651,-3.63930891878856,-3.57535986826646,21113.2774150757,1.00015164339689
"log_lik[71,9]",-3.79203123667404,0.00180695616607153,0.251353758987526,-4.46815006333559,-3.70022288062816,-3.57936725348236,19349.7578370552,1.00015103192976
"log_lik[71,10]",-3.95467522519339,0.00376573902286564,0.443698196077524,-5.18677956391025,-3.78838688655169,-3.58248312151542,13882.7303564417,1.00043215938553
"log_lik[71,11]",-3.85548620866101,0.00246845822931404,0.312466984512686,-4.71656572588571,-3.73467991670774,-3.58101523853095,16023.4750070584,1.00021422992413
"log_lik[72,1]",-3.72486881939007,0.00176765370452184,0.203293746785697,-4.3095520778814,-3.64627940893407,-3.57216362045127,13226.7658324627,1.00003140011589
"log_lik[72,2]",-4.04854818500033,0.00480846245308091,0.479378240291617,-5.3070961799272,-3.91548015976905,-3.57657828570155,9939.03397813892,1.00004967392201
"log_lik[72,3]",-5.16267427985546,0.0099637980362051,1.02737073426986,-7.47968072985698,-5.0649880028776,-3.59400229726101,10631.7449275761,1.00014819477398
"log_lik[72,4]",-10.0363263070087,0.0437049340180937,3.01298159313659,-15.4712879807857,-10.4012813317742,-4.26572905464437,4752.60826757053,1.00042268948306
"log_lik[72,5]",-6.17149679002681,0.0239375047030223,1.6668513623412,-9.84189318284125,-5.7406497816554,-3.92405163822187,4848.81925251634,1.00024611801885
"log_lik[72,6]",-3.82873516443965,0.00246168090824371,0.306389931871038,-4.68445636949609,-3.71250158469752,-3.57980140006696,15491.2144188217,1.00024912966081
"log_lik[72,7]",-7.63441400568775,0.00780009404679849,1.04179796562742,-9.89379593049361,-7.55819140857824,-5.82299989404811,17838.8696430936,1.00054745852082
"log_lik[72,8]",-4.10424813417271,0.00355410569785148,0.37764747432874,-5.01299423443746,-4.03211015150068,-3.60723225635604,11290.4821944631,1.00042006051859
"log_lik[72,9]",-3.85652869441701,0.00290316092636767,0.290944186234771,-4.64244512015832,-3.75959965333254,-3.58300017883098,10043.3164435939,1.00033691814406
"log_lik[72,10]",-5.41008616818731,0.010143794194758,0.869392934774715,-7.3323520308615,-5.30836220781901,-4.01520443772185,7345.66899172205,1.00031407915382
"log_lik[72,11]",-5.9908272884268,0.0124984605609601,1.06820788405736,-8.33099989747764,-5.86508413937495,-4.2515808357204,7304.63483041279,1.00023993243592
"log_lik[73,1]",-6.18133487371094,0.000572227588355288,0.0672389419785708,-6.31306297355877,-6.18066830530053,-6.05327439311404,13807.1536438912,1.0032513100179
"log_lik[73,2]",-4.74332750368331,0.000227768933437404,0.0253420762165294,-4.78520741918392,-4.74332922947057,-4.70374515373948,12379.2806567938,1.00193144633539
"log_lik[73,3]",-5.87488513622362,0.000650093619537468,0.0701599572790204,-5.989405228011,-5.87599973674943,-5.76332966568123,11647.3419145985,1.00186191128578
"log_lik[73,4]",-3.59708389335425,0.000292054714488083,0.0335126310427177,-3.62869231582213,-3.59601727271772,-3.56554454626092,13167.0537352494,1.00056081950033
"log_lik[73,5]",-3.60641552829969,0.00102352200896548,0.106908888544146,-3.69257661372748,-3.59512100397858,-3.56366762164552,10910.2137040589,1.00033105118362
