"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[34,11]",-3.62029537769607,0.000111785678678222,0.0159217940793598,-3.65156186008062,-3.62021223019103,-3.5893160210969,20286.7122816602,1.00036922596085
"log_lik[35,1]",-4.13616144893013,0.00253934534437631,0.457156438462446,-5.31528431315219,-4.02384453498557,-3.6260417115775,32410.5309439536,0.999954988848074
"log_lik[35,2]",-3.84508681037643,0.00145021272382832,0.242337598282392,-4.49253801092968,-3.76724187657327,-3.60965652534673,27924.0351797598,0.999945524197383
"log_lik[35,3]",-3.86702540391008,0.00153001051870836,0.241104503501984,-4.49970114504528,-3.79850307062551,-3.61169793445929,24832.5782023357,0.999928082236742
"log_lik[35,4]",-3.77206734317307,0.00112315019229386,0.173976484714727,-4.24939555180461,-3.7120070893045,-3.60622300418456,23994.1534127536,0.999969109650262
"log_lik[35,5]",-3.79640091930115,0.00119984583794942,0.185509239740463,-4.2883607123563,-3.73763588737825,-3.60788158217439,23904.529077709,1.00000248716822
"log_lik[35,6]",-3.87030387986045,0.00137222721829138,0.219385648111433,-4.42161623609399,-3.8171151266722,-3.6160869840586,25560.2070677606,1.00009710246895
"log_lik[35,7]",-4.87253720735915,0.00327083223236083,0.529912973617804,-6.08698144321557,-4.81334172862288,-4.02011114213008,26247.7793699436,1.00007654735696
"log_lik[35,8]",-4.27606753674001,0.00258219553017816,0.410917747685128,-5.23425082437622,-4.21883098613885,-3.66735882797474,25323.9558656417,1.00011181722468
"log_lik[35,9]",-3.86699839953063,0.00201893754970639,0.271044222408185,-4.58661930118712,-3.77744464345583,-3.60864047613904,18023.3093795503,1.0001496133545
"log_lik[35,10]",-3.79677231656353,0.00170449644493334,0.249683882071365,-4.50695916016002,-3.70193929508573,-3.60464062405799,21457.9790368972,1.00025881502174
"log_lik[35,11]",-4.07878948972177,0.00341290187644092,0.548097547165105,-5.58875029082054,-3.87142399199547,-3.61081216186855,25790.9959195602,1.00013670264528
"log_lik[36,1]",-3.92779913578229,0.00285960311773302,0.442700858962006,-5.22198292726077,-3.74971270269559,-3.60672337880185,23966.7532975477,1.00009998772343
"log_lik[36,2]",-3.77127246129994,0.00140002598376668,0.202437155758475,-4.31908502424241,-3.69693114227011,-3.60436657677485,20907.7963674578,0.99994740643379
"log_lik[36,3]",-3.87444513397483,0.00172584957650689,0.251275975731577,-4.51529444954605,-3.80291251673399,-3.61145129962948,21198.0569960339,0.999979834128204
