"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"predR[13,9]",25.3299771406845,0.141814175512282,18.0329712083404,-10.0743180608586,25.5498561596796,60.0555487223163,16169.4515668054,1.00012165672421
"predR[13,10]",12.6169117873707,0.123933441701184,16.7632046319492,-19.6389725567376,12.3527682240488,46.2648859726789,18295.1962392707,1.00002850723467
"predR[13,11]",6.04444812575889,0.098301226880258,15.3142545413345,-23.016767762831,5.71224943893027,36.7257510787284,24270.2274400646,1.00014862904003
"predR[14,1]",5.24770651362259,0.103166265150083,15.589964191639,-24.0538726100094,4.84606328678477,37.1571649705736,22835.7257458394,1.00003864462707
"predR[14,2]",8.89263250177437,0.126302437377118,16.9338542671204,-22.757846390969,8.31782409440944,43.5394165787139,17975.7977285099,1.00000760326406
"predR[14,3]",15.3458412745507,0.148250309219067,18.5959954940473,-19.6457668981244,14.7932358593897,52.4359904427629,15734.3080554722,0.999933192194274
"predR[14,4]",26.6088771062448,0.160319533259578,19.6520251801421,-12.0960298555407,26.9602206930023,63.7225274242238,15025.9432480378,0.999946282194073
"predR[14,5]",46.098037754788,0.100517611996889,17.0245232255998,12.1924676590592,46.2190420559061,79.0589127882546,28685.7092076233,1.00002270856973
"predR[14,6]",60.1627942176357,0.0995518538964947,15.5970962785987,29.8212935909333,60.0118872949369,90.7964443039583,24546.4562280752,1.00000580739728
"predR[14,7]",63.193900854827,0.101219697949126,15.5157990640835,32.8612396164119,63.0880688318069,93.8450464325907,23497.3139386242,1.00001588159447
"predR[14,8]",61.6721968826913,0.0889619553079428,15.3097538085464,31.7955450003828,61.6343842811759,91.6642204647434,29616.0936334913,0.999994062683559
"predR[14,9]",57.5760750944552,0.0849670262165292,15.2096924982113,27.7594292246565,57.5934209313657,87.5348073228937,32043.5062018219,0.999930431023528
"predR[14,10]",51.8170404810224,0.0936876957854867,15.7368367007615,20.7350507440566,51.9476456584723,82.6344112384939,28214.3312527504,1.00016930951679
